"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y"
100,100,54,84,18,58,0,27,24,0,78,1,62,29,6,34,0
63,100,28,79,4,51,0,21,37,0,100,9,68,27,7,19,0
59,85,4,100,49,50,94,0,0,24,49,56,100,88,4,90,0
100,88,79,100,42,74,15,41,27,8,78,0,48,17,0,18,0
100,100,55,81,22,56,0,25,25,0,74,12,58,39,8,40,0
38,71,72,36,81,0,12,11,57,45,100,80,49,100,0,70,0
68,94,67,75,100,100,39,70,0,42,20,0,97,25,33,65,0
100,100,55,79,22,55,0,27,14,0,61,13,53,39,2,37,0
65,81,100,48,88,10,7,0,40,35,97,68,78,100,0,87,0
97,98,19,80,100,57,69,100,45,50,0,19,73,0,31,43,0
78,80,48,100,11,66,0,27,43,0,100,19,42,36,6,18,0
100,100,62,86,35,55,22,19,55,0,85,27,47,48,0,40,0
77,57,87,100,0,95,43,55,100,15,40,0,28,45,86,85,0
63,100,21,81,0,51,7,19,56,0,100,17,54,33,0,19,0
27,50,79,68,100,100,46,85,42,42,51,1,0,0,35,33,0
43,84,36,63,100,38,75,0,33,24,61,66,61,100,0,73,0
69,97,37,54,57,0,0,4,30,46,100,66,84,100,12,94,0
31,84,67,50,68,2,0,0,37,40,100,70,70,100,2,82,0
47,100,21,78,0,42,26,8,94,4,100,32,34,28,28,0,0
92,100,83,89,37,59,0,27,30,0,100,8,90,30,20,23,0
89,100,38,85,8,54,0,20,45,0,100,12,88,40,29,39,0
84,100,53,78,18,50,0,20,39,0,100,14,70,37,3,34,0
16,100,0,57,55,55,44,0,12,17,6,77,45,98,100,100,0
100,100,56,80,23,55,0,26,22,0,76,4,62,23,10,13,0
100,100,55,86,18,60,0,28,26,0,79,14,63,42,10,41,0
100,100,22,86,23,55,73,27,42,0,0,20,53,47,100,77,0
100,84,92,100,40,74,1,40,6,0,67,3,58,39,0,43,0
57,74,45,100,14,69,46,33,39,0,0,23,49,49,100,73,0
100,100,58,95,20,71,0,43,7,13,58,0,97,21,54,33,0
100,100,63,99,29,74,3,43,0,6,41,0,66,22,25,31,0
24,73,85,63,100,24,35,0,18,33,66,67,79,100,0,88,0
34,78,39,53,100,24,49,0,44,35,77,70,76,100,0,80,0
100,100,54,80,25,54,0,29,0,2,75,0,89,18,19,31,0
91,67,83,100,25,86,24,43,41,0,0,6,36,33,100,36,0
63,100,25,80,0,48,0,12,54,0,100,24,70,43,21,20,0
100,100,76,77,55,54,35,29,31,2,67,0,41,18,0,22,0
78,97,44,68,100,30,65,0,38,35,84,77,76,100,0,72,0
100,100,46,82,13,54,0,23,38,0,99,11,68,35,1,30,0
100,100,46,88,23,59,12,30,28,0,96,6,77,31,0,25,0
74,88,15,100,25,61,82,27,56,0,0,23,52,58,100,90,0
100,100,74,92,44,63,19,32,22,0,67,6,38,24,0,5,0
25,85,68,51,91,13,16,0,50,33,100,65,79,100,0,89,0
100,100,68,87,40,61,12,34,0,5,42,0,59,20,8,15,0
0,57,35,95,100,100,95,57,53,19,43,0,60,38,0,63,0
100,100,21,84,41,44,79,6,0,0,33,39,80,76,49,97,0
100,100,77,81,48,56,23,30,25,3,81,0,58,22,0,28,0
80,84,11,100,19,64,100,35,88,0,0,15,42,52,99,88,0
13,71,51,100,100,78,57,39,15,0,79,8,25,44,0,82,0
58,94,14,82,31,32,11,0,0,36,58,65,100,97,30,100,0
88,100,38,85,18,49,19,12,65,0,100,28,53,46,0,31,0
77,100,0,87,36,41,60,0,6,19,70,56,100,97,12,90,0
52,100,15,86,1,53,0,20,45,0,100,6,64,18,12,8,0
63,98,8,83,73,43,100,0,0,5,35,49,97,90,13,100,0
18,72,59,38,64,0,0,9,50,41,100,73,73,100,9,80,0
7,82,69,100,100,73,55,37,15,0,74,0,34,38,0,72,0
29,100,0,75,53,54,100,30,78,0,56,25,66,63,15,71,0
61,73,52,100,14,72,54,36,58,0,0,17,45,49,100,79,0
35,55,46,55,100,23,60,0,5,28,32,64,65,100,0,79,0
32,97,34,58,61,21,0,0,5,35,55,66,100,100,39,93,0
71,73,92,100,18,81,25,45,45,9,0,0,18,33,100,52,0
87,100,48,100,17,67,6,31,38,0,100,12,52,29,0,4,0
53,100,52,83,18,52,0,19,45,0,100,17,52,37,28,13,0
40,79,45,55,69,19,15,0,13,36,67,68,100,100,0,99,0
100,100,60,91,31,69,12,44,4,17,34,0,46,20,0,21,0
61,100,0,70,54,38,100,5,13,0,34,36,87,71,36,84,0
100,100,51,87,18,60,0,29,20,0,71,2,58,28,8,17,0
100,100,57,84,24,58,0,29,12,0,69,5,64,32,4,35,0
100,100,46,90,13,60,0,28,30,0,83,16,85,49,30,43,0
39,84,0,86,40,42,76,0,20,9,57,54,100,96,44,100,0
20,86,0,73,82,85,35,100,19,45,30,0,100,33,24,54,0
100,100,48,82,17,55,7,24,42,0,96,12,60,33,0,28,0
46,100,28,98,7,64,13,29,55,6,100,15,46,17,0,0,0
73,83,27,87,22,41,0,0,8,36,55,68,100,100,42,85,0
89,76,40,100,9,61,100,29,91,0,0,25,64,63,91,100,0
80,100,30,86,5,55,1,21,49,0,100,22,55,35,0,15,0
56,91,12,77,65,37,74,0,0,18,50,59,100,99,24,100,0
100,78,43,100,2,72,51,35,46,0,0,24,50,58,76,90,0
0,86,35,67,98,33,81,0,24,22,74,60,100,100,15,99,0
93,100,42,82,12,55,0,25,33,0,100,4,75,24,13,12,0
100,100,51,81,16,56,3,27,24,0,79,3,58,29,0,38,0
90,52,79,100,0,99,19,50,66,4,16,0,34,51,100,86,0
100,100,63,81,44,55,39,28,42,1,68,0,49,25,0,27,0
85,100,38,80,13,48,11,14,58,0,100,22,58,43,0,42,0
83,100,41,98,7,63,0,23,47,0,100,18,58,39,11,15,0
59,100,6,57,100,72,26,86,64,46,0,0,91,10,35,34,0
83,100,50,85,18,52,10,14,59,0,100,24,51,36,0,18,0
0,72,59,43,90,7,27,0,20,37,67,70,100,100,22,86,0
69,70,61,100,2,84,23,41,48,0,0,23,43,59,100,84,0
49,100,25,78,0,40,10,2,76,0,100,30,40,39,24,11,0
85,96,38,77,100,40,68,0,0,20,51,59,98,100,32,86,0
57,89,0,100,1,68,43,34,30,0,1,31,41,65,100,86,0
80,100,18,98,60,66,100,29,42,0,0,23,42,61,56,98,0
88,100,42,77,12,50,0,22,45,0,100,17,73,44,15,49,0
76,100,31,87,1,52,0,14,61,0,100,27,50,42,1,21,0
82,100,8,92,45,60,100,29,52,0,0,24,21,61,53,98,0
100,65,92,100,39,93,9,62,0,27,31,0,60,26,19,28,0
77,100,28,90,0,50,15,10,72,0,100,33,48,45,21,11,0
100,100,64,78,33,56,13,32,3,8,54,0,54,17,0,9,0
95,75,42,100,14,74,80,39,73,0,0,20,47,59,100,84,0
100,100,64,81,35,60,13,37,0,14,31,0,53,21,5,24,0
100,100,51,81,18,54,0,24,29,0,89,11,84,36,23,28,0
100,81,54,100,0,72,43,36,66,0,26,24,67,61,95,91,0
72,74,63,100,0,78,67,42,100,0,15,4,38,47,95,80,0
62,100,0,77,68,43,100,4,7,0,21,39,88,73,15,90,0
56,72,38,100,0,69,45,35,64,0,2,21,35,57,100,86,0
98,100,50,83,14,53,0,20,46,0,100,16,70,43,18,38,0
65,80,59,100,2,75,73,45,100,10,0,0,8,33,78,63,0
100,100,71,77,49,52,29,29,22,4,58,0,44,19,0,7,0
89,66,100,100,50,96,17,64,0,26,27,0,54,31,18,33,0
36,83,61,100,23,68,0,33,23,0,100,5,80,29,0,23,0
84,78,38,100,18,67,77,33,59,0,0,23,45,60,100,95,0
80,95,0,84,43,48,100,16,58,0,37,36,75,73,82,100,0
9,100,59,67,85,33,41,0,0,21,44,54,100,87,29,98,0
95,100,46,85,16,55,0,22,39,0,100,13,80,39,16,29,0
64,74,73,52,100,13,35,0,47,37,95,72,56,100,0,76,0
98,87,44,100,20,70,26,31,0,0,0,32,44,58,100,70,0
65,100,35,85,4,54,0,20,48,0,100,24,67,51,7,36,0
69,100,45,82,14,54,0,23,37,0,100,7,70,27,5,25,0
51,82,22,64,48,25,14,0,0,35,51,67,100,100,30,90,0
81,100,59,98,21,65,0,29,33,0,100,10,86,37,20,25,0
49,92,37,76,62,35,30,0,0,28,52,59,100,91,42,100,0
96,86,33,100,31,66,100,32,66,0,0,27,72,60,78,98,0
28,93,31,53,54,15,0,0,11,36,61,67,100,100,30,98,0
53,70,77,38,67,0,0,5,45,42,100,75,86,100,26,72,0
100,79,30,100,18,66,79,27,21,0,0,35,87,65,67,92,0
100,100,56,93,29,63,13,31,28,0,74,7,46,29,0,17,0
100,100,62,85,30,61,7,32,0,0,40,0,34,25,1,11,0
86,86,10,100,12,67,84,40,71,0,0,18,35,58,100,89,0
100,100,63,90,23,63,0,32,16,0,70,6,53,31,0,22,0
72,100,23,84,64,44,64,0,0,11,41,49,100,80,58,99,0
12,87,56,64,83,27,21,0,0,29,55,62,100,95,9,100,0
21,100,48,66,83,32,48,0,36,29,86,62,100,95,0,95,0
0,100,10,68,55,32,18,0,4,30,57,63,100,98,10,98,0
100,87,19,100,17,67,92,39,75,0,0,20,29,60,94,92,0
100,90,97,100,68,74,45,47,35,20,77,1,61,18,0,0,0
95,66,100,100,40,98,29,61,34,23,0,0,11,34,73,56,0
0,75,46,58,67,22,21,0,29,36,74,67,100,100,36,86,0
100,100,58,82,26,53,6,21,38,0,88,15,57,36,0,29,0
38,96,40,57,61,16,5,0,0,36,50,68,100,100,56,96,0
100,100,58,92,22,68,0,39,8,7,55,0,74,28,34,48,0
100,78,64,100,44,72,52,35,44,0,0,2,18,36,67,56,0
0,92,52,62,100,32,79,0,15,10,42,42,82,74,61,100,0
90,100,52,84,17,55,0,22,42,0,100,8,72,30,13,25,0
86,100,47,80,14,54,0,26,17,0,100,8,92,33,19,50,0
100,100,62,84,26,56,0,25,28,0,83,16,64,44,13,26,0
60,100,36,85,7,54,4,20,52,0,100,18,54,38,0,23,0
0,93,55,63,98,29,72,0,47,27,93,61,100,100,34,99,0
0,100,40,68,79,35,72,0,49,23,74,59,100,94,43,86,0
23,84,28,57,71,22,0,0,6,33,69,66,100,100,2,90,0
34,77,79,59,100,23,28,0,0,32,38,68,93,100,31,87,0
100,100,45,87,12,59,0,26,27,0,87,8,87,37,27,31,0
100,81,37,100,0,71,49,36,71,0,18,22,51,59,90,93,0
100,100,59,80,31,55,16,26,31,0,82,5,47,18,0,4,0
100,74,81,100,33,92,4,62,0,26,31,0,61,21,24,42,0
100,100,62,87,34,64,13,37,0,9,29,0,40,25,1,22,0
100,88,69,100,34,82,8,56,0,23,26,0,50,22,22,42,0
89,100,46,78,14,51,0,22,38,0,100,8,92,33,30,28,0
90,100,46,78,20,50,17,19,59,0,100,17,48,27,0,16,0
7,61,49,36,46,0,0,6,30,40,77,71,100,100,31,83,0
100,76,52,100,0,71,53,37,64,0,37,23,75,59,88,85,0
100,100,60,76,36,49,26,21,57,0,91,23,62,47,0,49,0
77,84,48,72,68,33,38,0,0,17,50,48,100,79,64,100,0
91,100,36,74,52,38,52,0,0,9,55,43,100,78,91,75,0
60,94,40,72,97,36,93,0,0,15,30,52,100,86,37,100,0
100,95,84,100,40,77,6,47,0,12,49,0,77,27,30,47,0
84,88,7,100,11,65,66,31,33,0,0,32,61,65,100,88,0
100,100,71,89,39,64,15,35,11,0,50,1,40,30,0,27,0
100,100,55,86,21,65,0,40,5,14,46,0,62,19,17,32,0
100,96,32,100,43,66,93,32,58,0,0,20,22,59,64,94,0
83,91,2,100,21,67,77,36,62,0,0,17,42,54,100,87,0
100,99,69,100,28,73,0,40,8,4,63,0,72,34,15,37,0
87,100,43,83,13,55,0,23,30,0,80,5,100,28,50,29,0
78,82,26,100,0,69,77,36,66,0,7,24,70,62,100,95,0
30,83,65,53,91,13,11,0,0,34,67,64,100,100,22,97,0
81,100,6,97,38,62,100,30,58,0,0,22,42,61,96,96,0
84,100,54,77,58,40,48,5,0,0,12,28,60,44,100,65,0
100,100,47,81,20,43,30,4,93,0,93,35,40,43,0,40,0
86,100,35,77,8,51,0,23,35,0,100,15,84,42,22,58,0
94,93,6,100,17,69,100,43,79,0,0,17,17,63,88,95,0
35,70,75,47,75,10,0,0,18,36,68,68,100,100,23,79,0
100,100,62,83,36,57,23,26,42,0,81,10,43,23,0,18,0
100,100,54,85,21,57,0,27,23,0,75,7,57,29,3,23,0
59,85,25,71,88,35,79,0,7,29,62,64,100,100,0,99,0
66,90,6,55,100,73,45,100,33,46,0,0,89,11,13,23,0
76,95,23,100,36,60,68,22,23,0,0,33,46,65,100,94,0
100,100,56,82,19,56,0,25,30,0,87,2,84,16,30,9,0
97,100,51,100,14,68,0,32,28,0,100,13,73,32,10,10,0
100,97,76,100,29,72,0,39,15,8,95,0,78,22,0,16,0
51,78,0,68,47,34,100,0,19,7,63,43,85,82,9,100,0
100,100,56,78,24,53,0,27,11,0,74,3,56,23,6,14,0
54,85,94,100,96,61,79,22,84,0,100,32,53,52,0,58,0
100,100,57,78,29,51,22,19,61,0,97,21,57,40,0,35,0
100,90,95,100,59,70,27,38,6,5,54,0,65,27,0,18,0
84,100,35,84,5,55,0,21,44,0,100,7,63,18,9,7,0
59,100,20,79,0,50,2,20,43,0,100,7,69,22,12,12,0
100,100,72,92,35,64,5,33,0,0,53,3,79,28,24,36,0
91,73,55,100,0,73,49,37,83,0,17,7,56,44,100,77,0
72,100,22,84,0,54,5,21,50,0,100,15,75,42,21,34,0
100,100,57,91,22,66,0,36,10,5,56,0,65,31,27,51,0
31,100,32,94,1,56,0,13,53,0,100,21,56,37,5,18,0
8,44,30,84,100,100,97,59,66,19,67,0,61,38,0,69,0
28,60,15,100,100,98,74,50,21,6,76,0,23,43,0,87,0
38,54,100,82,64,100,34,65,60,27,17,0,0,32,59,62,0
54,57,70,100,0,83,37,41,90,0,19,0,36,45,100,82,0
68,100,41,94,13,61,0,27,32,0,100,20,60,32,9,7,0
100,100,54,83,23,56,5,24,32,0,77,11,46,34,0,28,0
24,100,7,72,0,42,6,13,60,9,100,29,43,23,9,0,0
82,85,100,100,49,68,0,36,20,0,94,3,53,27,35,8,0
87,67,66,100,0,79,49,45,100,10,40,0,37,40,81,78,0
100,72,58,100,0,77,46,39,62,0,24,21,69,58,69,91,0
100,81,23,100,0,65,56,30,45,0,25,34,89,68,94,98,0
100,100,76,79,49,58,29,34,20,10,58,0,49,17,0,5,0
100,100,57,85,21,58,0,29,13,0,66,8,57,33,6,26,0
100,100,53,79,19,50,0,18,36,0,74,25,52,53,2,38,0
97,100,77,99,31,68,0,34,14,0,100,2,94,32,14,24,0
100,100,61,83,25,58,5,29,20,1,75,0,57,20,0,14,0
73,62,53,100,0,72,82,39,100,0,15,14,52,57,90,94,0
100,89,40,83,63,40,84,0,0,7,53,53,80,100,3,78,0
100,75,95,100,24,81,38,44,69,8,0,0,45,33,96,64,0
100,100,68,78,37,55,13,29,11,0,51,2,41,20,0,20,0
100,100,54,90,17,66,0,35,16,5,66,0,66,29,22,47,0
9,32,60,62,80,100,6,93,36,56,100,27,57,0,0,25,0
0,78,40,100,97,78,69,39,44,0,100,7,35,37,22,73,0
100,100,66,100,25,69,0,35,14,0,77,0,72,34,10,51,0
100,100,44,91,7,60,0,24,46,0,99,24,41,30,19,0,0
39,76,74,40,83,2,11,0,50,35,100,67,73,100,0,81,0
77,60,77,100,10,90,15,49,40,8,0,0,32,34,100,55,0
100,100,66,94,38,70,15,45,0,18,26,0,55,16,11,24,0
0,12,50,48,84,87,24,100,29,65,100,35,84,0,9,11,0
13,95,17,66,83,35,77,0,0,14,42,49,100,81,34,100,0
68,100,23,77,0,41,7,3,64,0,100,31,56,39,14,11,0
35,73,77,55,100,20,39,0,37,35,79,68,86,100,0,84,0
100,100,49,80,15,54,0,25,26,0,86,7,62,24,0,19,0
79,100,14,81,49,39,100,0,32,0,52,55,71,100,0,71,0
48,97,9,67,100,64,66,100,24,57,0,0,87,8,15,41,0
91,100,48,76,17,51,0,24,28,0,100,5,78,26,0,29,0
100,100,55,88,20,61,0,28,19,0,66,14,62,43,17,43,0
100,95,0,78,93,59,81,100,62,44,2,5,96,0,48,48,0
66,100,25,80,4,53,0,25,26,0,94,0,100,22,45,8,0
97,100,63,90,30,56,11,20,48,0,100,22,39,27,0,4,0
100,100,53,82,18,57,0,29,14,0,69,1,64,20,12,7,0
96,100,0,98,22,54,87,15,51,0,25,39,100,73,38,94,0
100,89,52,100,25,71,45,34,38,0,0,17,34,47,76,71,0
62,100,27,82,0,51,2,19,51,0,100,18,62,40,20,22,0
100,100,54,85,21,60,0,33,2,5,52,0,54,22,1,17,0
28,61,59,27,33,0,2,20,63,46,100,79,48,100,0,74,0
52,100,19,73,0,44,6,14,58,0,100,17,60,36,19,20,0
99,100,54,77,26,52,17,23,51,0,100,14,61,35,0,27,0
100,100,70,86,30,60,0,29,11,0,70,9,76,32,16,35,0
59,99,16,72,89,38,91,0,28,18,73,58,100,100,0,95,0
86,71,100,100,58,79,24,51,0,17,28,0,43,25,2,21,0
100,100,53,84,18,58,0,28,19,0,76,4,84,27,24,27,0
64,100,20,79,0,49,2,18,49,0,100,15,59,25,17,3,0
100,100,40,83,2,51,0,16,67,9,89,38,18,32,11,0,0
100,100,78,91,45,70,18,47,0,22,21,0,64,11,16,15,0
0,53,84,42,100,6,10,0,2,34,66,66,86,100,5,84,0
78,100,36,78,6,40,13,0,71,1,100,35,43,28,0,3,0
83,95,0,86,56,49,100,13,17,0,48,40,99,79,37,100,0
42,98,0,69,54,36,71,0,14,16,54,54,100,91,39,100,0
19,93,9,74,100,94,25,100,1,49,0,0,93,16,46,60,0
0,63,61,38,67,0,20,14,56,50,100,85,50,100,2,71,0
82,83,100,100,54,76,17,47,0,13,46,0,50,30,0,27,0
79,90,68,100,29,67,0,34,2,0,95,0,100,27,5,20,0
0,66,48,100,100,83,69,41,37,0,81,26,76,69,8,93,0
71,100,50,87,32,50,32,11,76,0,100,32,51,49,0,41,0
66,98,22,67,100,88,17,100,11,52,0,0,79,13,22,53,0
12,76,27,98,45,48,28,0,0,14,54,56,100,100,30,96,0
67,100,18,81,44,39,35,0,0,28,53,57,100,88,42,94,0
55,77,3,100,39,57,100,16,0,0,26,38,97,77,23,78,0
0,71,52,100,100,75,53,37,13,0,82,7,34,44,16,83,0
98,98,34,96,8,59,63,27,34,0,0,32,42,70,100,100,0
75,100,35,82,2,53,0,21,44,0,100,8,68,31,16,21,0
100,100,61,91,30,70,7,41,11,7,48,0,39,20,0,22,0
100,100,58,81,27,56,1,28,0,0,53,5,53,30,0,27,0
100,100,39,84,58,51,88,20,25,0,0,24,42,54,98,81,0
100,100,22,97,23,62,94,33,69,0,0,18,25,59,78,95,0
89,100,43,93,3,58,0,15,57,2,100,29,43,35,24,0,0
16,78,66,100,100,75,46,39,0,0,66,4,24,45,23,85,0
65,100,45,90,14,57,0,23,43,0,100,16,80,45,35,27,0
27,100,43,66,67,31,45,0,0,27,47,59,100,91,20,97,0
86,100,37,91,7,60,0,27,36,0,100,5,83,31,20,25,0
71,100,27,75,6,39,21,3,77,0,100,31,51,52,0,38,0
60,81,12,100,0,70,28,34,28,0,12,33,52,64,100,91,0
83,85,17,98,37,57,94,19,38,0,0,38,65,71,100,100,0
12,75,3,59,67,25,20,0,27,36,95,68,100,100,0,95,0
100,100,56,80,26,55,1,27,11,0,69,4,50,19,0,14,0
100,51,72,100,0,88,28,42,77,0,2,11,5,55,78,82,0
0,56,76,49,100,11,31,0,45,39,95,73,71,100,11,74,0
100,100,67,99,26,68,0,34,15,0,88,10,60,31,26,4,0
100,100,80,100,38,71,11,34,31,0,81,12,53,45,0,45,0
85,90,10,65,100,69,34,100,53,41,0,0,92,5,35,48,0
13,78,44,47,36,0,0,0,48,39,100,74,85,100,20,79,0
92,100,37,100,1,68,0,29,41,0,100,5,67,32,8,23,0
76,100,59,66,89,23,9,0,0,31,80,62,100,96,2,86,0
73,100,48,70,23,41,21,9,69,1,100,22,46,17,0,0,0
0,73,54,47,100,15,43,0,51,35,81,69,63,100,2,72,0
23,100,46,57,100,79,49,89,0,48,20,0,79,22,24,53,0
100,100,53,100,14,66,0,25,41,0,95,18,66,47,9,34,0
100,100,74,97,50,66,34,30,49,0,75,18,37,24,0,15,0
100,100,77,94,47,71,23,43,14,12,50,0,42,20,0,29,0
2,77,54,100,100,79,86,47,59,16,63,0,73,27,0,43,0
43,39,100,73,69,100,7,70,60,36,57,0,0,16,67,48,0
69,100,31,77,8,53,0,27,27,3,92,0,100,20,39,12,0
20,60,0,83,15,39,100,9,30,0,47,54,67,100,2,59,0
95,100,66,81,31,52,12,18,53,0,100,18,56,35,0,28,0
100,96,76,100,43,78,16,53,0,23,20,0,51,18,12,25,0
100,100,60,84,29,57,11,26,35,0,83,12,53,37,0,31,0
96,100,49,77,16,48,0,17,42,0,100,15,61,32,1,20,0
100,100,55,93,23,59,11,15,53,0,77,31,41,62,0,51,0
32,87,24,54,81,100,0,72,18,44,36,0,100,44,19,49,0
63,100,36,83,9,49,0,13,57,0,100,27,51,42,14,14,0
46,78,26,54,84,100,0,75,24,42,29,0,100,44,20,39,0
94,83,29,77,100,41,78,0,0,11,45,56,92,100,10,79,0
89,98,57,76,63,34,19,0,0,25,55,56,100,91,36,100,0
56,71,31,100,16,66,24,23,0,0,17,34,57,57,100,76,0
0,21,49,57,79,100,15,81,45,44,100,15,29,0,5,25,0
100,100,62,86,43,56,42,25,71,0,91,23,51,40,0,34,0
94,100,52,78,24,50,13,21,47,0,100,15,53,30,0,18,0
61,100,22,71,9,34,33,0,88,4,100,37,50,50,0,30,0
78,100,33,82,12,49,14,12,60,0,100,26,50,32,0,13,0
100,100,61,91,27,68,0,39,0,2,40,0,54,27,15,20,0
78,100,62,97,36,63,29,24,65,0,100,23,52,37,0,26,0
83,100,34,79,8,52,0,23,37,0,100,12,93,38,28,33,0
71,96,32,100,0,58,5,15,71,1,100,42,30,41,10,0,0
100,100,58,89,34,55,25,18,58,0,79,32,39,48,0,27,0
32,85,67,55,95,10,4,0,12,40,95,71,100,100,0,87,0
96,100,44,85,14,53,7,18,57,0,100,19,57,40,0,28,0
59,100,20,78,0,46,8,13,66,0,100,23,46,36,14,14,0
29,100,20,62,100,96,15,96,14,51,25,0,90,47,0,44,0
60,100,35,75,8,47,0,17,46,0,100,12,70,26,25,6,0
79,100,42,81,10,54,0,26,24,0,100,5,88,31,8,40,0
81,60,96,100,0,98,49,54,96,11,13,0,33,45,100,86,0
18,68,50,54,100,19,30,0,24,35,84,68,90,100,0,84,0
53,100,26,69,9,34,18,0,79,2,100,32,38,28,0,1,0
0,71,64,52,100,16,34,0,21,36,69,68,80,100,8,93,0
58,56,55,100,0,74,68,42,100,0,19,1,29,45,87,83,0
76,81,25,100,35,64,94,31,75,0,0,22,28,58,100,88,0
100,100,56,80,23,54,0,25,19,0,77,5,70,22,11,16,0
56,66,100,94,44,100,35,64,63,29,37,0,0,22,42,54,0
100,100,61,84,24,57,0,26,25,0,80,13,62,40,13,33,0
49,100,17,71,0,39,11,7,66,0,100,24,48,33,21,8,0
100,100,52,87,19,61,0,30,12,0,63,4,49,24,0,14,0
31,74,62,37,55,0,0,17,46,49,100,78,83,100,34,72,0
89,93,31,100,40,50,53,0,0,0,46,41,100,79,36,85,0
22,100,8,72,0,41,5,10,57,0,100,21,51,33,6,13,0
100,100,70,81,38,56,14,27,32,0,86,7,53,22,0,16,0
90,82,4,94,44,49,62,0,0,7,49,50,100,92,21,100,0
62,83,27,69,70,26,47,0,0,34,63,66,100,98,19,100,0
76,81,0,82,57,42,91,0,19,17,78,57,100,100,20,84,0
54,82,26,63,100,76,28,100,61,50,0,36,49,0,55,54,0
98,100,31,97,48,60,72,23,16,0,0,30,47,62,100,92,0
98,76,59,100,16,76,74,42,77,0,0,9,31,48,100,76,0
100,85,17,97,8,71,88,41,67,0,0,23,47,63,100,100,0
100,100,64,81,39,55,24,26,37,0,76,11,41,24,0,10,0
100,100,48,87,13,55,4,19,50,0,94,25,49,38,0,15,0
59,84,20,66,59,29,15,0,0,36,58,66,100,100,24,92,0
100,94,76,100,44,82,18,59,0,29,6,0,41,7,22,25,0
100,81,52,100,6,75,0,39,31,6,90,0,68,30,10,19,0
27,50,66,35,46,0,7,31,46,68,100,100,41,100,0,64,0
49,62,71,100,100,81,83,39,57,1,78,0,51,33,0,49,0
100,100,46,93,11,62,0,26,42,0,96,18,55,31,35,2,0
82,83,39,100,10,64,71,33,72,0,0,10,42,48,100,82,0
14,70,58,36,28,0,0,30,48,66,100,100,46,95,22,55,0
68,90,62,80,100,34,54,0,0,21,55,58,97,100,29,96,0
68,100,23,78,2,51,0,24,32,0,100,8,85,30,15,24,0
100,100,41,92,20,60,38,24,0,0,0,24,47,48,97,71,0
85,100,71,100,25,68,0,32,31,0,100,16,78,49,7,67,0
100,100,67,86,26,60,0,31,16,0,71,7,65,36,5,48,0
80,89,52,97,46,49,59,0,0,6,51,44,100,84,49,100,0
89,100,52,74,30,43,19,11,63,0,100,23,56,44,0,41,0
100,93,47,100,7,70,43,32,27,0,0,32,36,70,83,100,0
89,100,42,84,12,53,7,20,60,0,100,20,50,38,0,19,0
1,74,23,100,83,87,75,42,49,0,100,2,55,34,0,64,0
11,58,65,35,67,0,4,19,41,53,100,81,57,100,0,79,0
74,100,28,89,2,59,1,26,41,0,100,10,52,26,0,6,0
80,96,24,100,33,61,49,21,11,0,0,36,48,63,100,89,0
32,63,76,31,50,0,0,14,50,44,100,73,78,100,24,75,0
55,100,33,72,18,44,19,15,70,0,100,20,40,23,0,1,0
86,98,19,85,47,41,74,0,0,10,42,49,100,84,51,100,0
85,100,68,99,19,70,0,33,27,0,100,8,87,42,19,59,0
46,100,31,86,5,56,0,24,35,0,91,1,100,28,47,32,0
100,88,47,100,28,62,74,27,55,0,0,19,32,60,86,88,0
55,100,23,73,0,41,4,7,55,0,100,19,68,36,31,15,0
39,100,75,61,100,98,34,81,9,30,72,0,83,45,0,50,0
3,83,47,67,51,25,0,0,11,37,65,69,100,100,21,92,0
73,78,30,100,0,70,75,39,92,0,21,21,75,60,100,88,0
100,100,82,92,46,70,16,44,0,15,36,0,60,20,12,32,0
40,100,0,75,73,40,81,0,1,9,54,51,100,93,15,98,0
74,100,25,92,0,63,3,32,39,6,100,9,74,25,38,0,0
100,100,90,96,45,71,14,43,16,12,78,0,72,16,0,18,0
100,100,44,89,11,61,0,30,23,0,84,1,88,28,28,29,0
88,100,49,85,12,52,0,13,55,0,100,26,42,35,12,5,0
100,100,47,91,11,59,0,22,49,4,97,25,38,29,17,0,0
60,73,59,100,19,73,53,36,51,0,0,20,50,52,100,80,0
100,98,24,100,6,68,78,41,70,0,0,9,32,53,83,93,0
100,100,47,92,12,61,0,25,36,0,85,20,49,38,28,11,0
100,100,70,96,42,72,16,46,0,19,27,0,54,19,7,27,0
100,100,61,93,29,71,3,43,0,8,38,0,66,18,29,29,0
41,94,22,69,90,42,100,3,20,0,0,37,47,73,40,100,0
100,100,66,98,29,67,4,31,19,0,68,12,49,35,0,21,0
81,100,49,81,76,38,50,0,0,17,58,51,100,91,30,98,0
59,77,0,77,49,38,93,0,10,6,38,45,100,79,52,100,0
100,100,82,90,51,62,26,32,12,0,56,6,46,26,0,12,0
0,45,53,36,62,0,7,6,52,38,100,70,71,100,11,84,0
100,100,53,81,16,56,0,25,33,0,89,3,72,19,19,9,0
11,100,17,71,73,37,100,0,9,11,27,48,92,79,0,95,0
62,94,39,100,7,69,0,34,33,3,100,1,70,19,13,0,0
100,100,46,80,11,53,0,23,39,0,100,12,73,33,7,25,0
88,95,60,69,74,18,10,0,0,35,67,59,100,100,36,100,0
56,100,39,68,70,27,29,0,0,33,62,60,100,90,30,95,0
